Date,close,High,Low,Open,Volume
17-05-2023,171.2023468,171.4402696,168.9518977,170.2307933,57951600
18-05-2023,173.5420074,173.7303731,171.0932844,171.5096645,65496700
19-05-2023,173.6510773,174.8704771,173.4329713,174.8704771,55772400
22-05-2023,172.6993256,173.2049418,171.9557865,172.4812196,43570900
23-05-2023,170.082077,171.8864057,169.8044903,171.6385594,50747300
24-05-2023,170.3596649,170.9346703,169.051044,169.6161259,45143500
25-05-2023,171.4997559,172.401905,170.2109519,170.9247505,56058300
26-05-2023,173.9187164,174.2557989,171.6187104,171.826908,54835000
30-05-2023,175.7726288,177.4480725,175.0489217,175.4355614,55964400
31-05-2023,175.723053,177.8049683,175.2372687,175.8023656,99625300
01-06-2023,178.5385742,178.5683146,175.4057931,176.169164,68901800
02-06-2023,179.3911743,180.214026,177.7157307,179.470487,61945900
05-06-2023,178.0329742,183.3567085,176.5062324,181.0567024,121946500
06-06-2023,177.6661835,178.5683327,175.9015035,178.4196309,64848400
07-06-2023,176.2881622,179.6489582,175.7924695,176.9028163,61944600
08-06-2023,179.0144653,179.2821285,175.9312562,176.3674531,50214900
09-06-2023,179.4010925,180.660141,179.0739336,179.9364339,48870700
12-06-2023,182.2066956,182.3058401,179.4109969,179.7084155,54274900
13-06-2023,181.7308502,182.5636103,180.8683498,181.2252491,54929100
14-06-2023,182.3653259,182.8015379,180.4519595,181.7903206,57462900
15-06-2023,184.4075928,184.913209,182.1968076,182.3752648,65433200
16-06-2023,183.3269653,185.3791401,182.6825709,185.1213703,101235600
20-06-2023,183.416214,184.4968356,182.8213918,182.8213918,49799100
21-06-2023,182.3752747,183.8127805,181.0170663,183.3071643,49515700
22-06-2023,185.3890533,185.4386256,182.0877384,182.1571427,51245300
23-06-2023,185.0717926,185.9442165,183.416181,183.9515375,53079300
26-06-2023,183.6739655,186.4300155,183.6343016,185.2205242,48088700
27-06-2023,186.4399261,186.7670851,184.0705158,184.2886218,50730800
28-06-2023,187.6196747,188.2640691,185.9838949,186.3110388,51216800
29-06-2023,187.9567566,188.4326325,187.3123621,187.4511555,46347300
30-06-2023,192.2990265,192.8046276,189.6123654,189.9791883,85069600
03-07-2023,190.8020172,192.2097825,190.1080354,192.1106379,31458200
05-07-2023,189.6817627,191.3175425,188.9778724,189.9197006,46920300
06-07-2023,190.1576233,190.3658209,187.5701069,188.2045929,45094300
07-07-2023,189.0373688,191.0102312,188.6011719,189.761091,46778000
10-07-2023,186.9851837,188.3533003,185.4287015,187.6295781,59922200
11-07-2023,186.4597473,187.6692386,184.9925013,187.5304452,46638100
12-07-2023,188.1352081,190.0485747,186.8464041,188.0459719,60750200
13-07-2023,188.8985748,189.5429844,188.1451273,188.8589261,41342300
14-07-2023,189.047287,189.5330562,187.9964209,188.591243,41573900
17-07-2023,192.3188324,192.6459913,190.1576047,190.2468257,50520200
18-07-2023,192.0610809,192.6559182,190.7623685,191.6843648,48353800
19-07-2023,193.419281,196.5223068,190.9903749,191.4365104,80507300
20-07-2023,191.4662476,194.7774708,190.84167,193.4093543,59581200
21-07-2023,190.286499,193.2903953,189.5826088,192.4278949,71917800
24-07-2023,191.0895233,193.2309193,190.5938306,191.7438413,45377800
25-07-2023,191.9520264,192.7649696,191.2580596,191.6645313,37283200
26-07-2023,192.8244476,193.9546263,191.6546202,192.001596,47471900
27-07-2023,191.555481,195.5011905,190.8912546,194.331363,47460200
28-07-2023,194.1429901,194.9361014,192.4675465,192.9929795,48291400
31-07-2023,194.7576294,194.7972933,193.5778785,194.3709898,38824100
01-08-2023,193.924881,195.0352277,193.597722,194.5494586,35175100
02-08-2023,190.92099,193.4985828,190.1972829,193.3597894,50389300
03-08-2023,189.5231323,190.7127917,189.0472716,189.9196955,61235200
04-08-2023,180.4222107,185.7657767,180.3528065,183.9217995,115799700
07-08-2023,177.3092804,181.5524086,175.8222023,180.5610232,97576100
08-08-2023,178.2510986,178.717051,176.0502218,178.1420456,67823000
09-08-2023,176.654953,179.3713391,175.4851105,179.3118584,60378500
10-08-2023,176.4368286,179.1928783,176.0700209,177.9338148,54686900
11-08-2023,176.4963989,177.3203617,175.2654308,176.0298326,51988100
14-08-2023,178.1542664,178.3825886,176.0199005,176.6751021,43675600
15-08-2023,176.1588898,178.1741185,175.7618062,177.5784931,43622600
16-08-2023,175.2853088,177.2409615,175.2158109,175.8412319,46964900
17-08-2023,172.7339935,176.2184497,172.2177728,175.8511466,66062900
18-08-2023,173.2204285,173.8259908,170.7088378,171.0463603,61114200
21-08-2023,174.5605927,174.8484911,172.4758812,173.796206,46311900
22-08-2023,175.9404907,176.3872135,174.9676253,175.7717294,42084200
23-08-2023,179.8021851,180.2290643,177.0324915,177.2211115,52722800
24-08-2023,175.0966644,179.7823229,174.7293462,179.3554437,54945800
25-08-2023,177.3104401,177.8465044,174.5407467,176.0893937,51449600
28-08-2023,178.8789673,179.2760509,177.2509003,178.7796888,43820700
29-08-2023,182.7803802,183.5547039,178.1939992,178.392541,53003900
30-08-2023,186.2846832,186.4832402,183.3958674,183.5944092,60813900
31-08-2023,186.503067,187.7439721,186.1159052,186.4732865,60794500
01-09-2023,188.0814972,188.5381418,186.910075,188.1112777,45732600
05-09-2023,188.3197479,188.5977094,186.2449583,186.9100816,45280000
06-09-2023,181.5791626,187.475946,180.1496375,187.029208,81755800
07-09-2023,176.2680969,176.9133767,172.2773416,173.9054086,112488800
08-09-2023,176.8835602,178.9285844,176.4963984,177.0523366,65551300
11-09-2023,178.0549774,178.9881404,176.0496707,178.7598181,58953100
12-09-2023,175.0172729,178.8194083,173.5480454,178.1840655,90370200
13-09-2023,172.9424591,176.0099727,172.7141217,175.2257122,84267900
14-09-2023,174.4613342,174.8187155,172.3170466,172.7339889,60895800
15-09-2023,173.736618,175.2157822,172.5552892,175.1959235,109205100
18-09-2023,176.6750793,178.0748237,174.8881732,175.1959152,67257600
19-09-2023,177.7671051,178.3230282,175.841218,176.2283798,51826900
20-09-2023,174.21315,178.3925098,174.1237933,177.9557088,58436200
21-09-2023,172.6644897,175.0172561,172.5950069,173.279989,63047900
22-09-2023,173.518219,175.7915654,172.7836129,173.399097,56725400
25-09-2023,174.7988586,175.6823825,172.8828933,172.9325325,46172700
26-09-2023,170.7088318,173.925248,170.4110115,173.5480231,64588900
27-09-2023,169.1899414,171.7809516,167.8199926,171.3640094,66921800
28-09-2023,169.4480743,170.778321,166.4004042,168.1078908,56294400
29-09-2023,169.9643097,171.8107772,169.1006294,170.7684138,51814200
02-10-2023,172.4858246,173.0318259,169.6863352,169.9742336,52164500
03-10-2023,171.1456299,172.3666914,169.5771391,171.0066491,49594600
04-10-2023,172.3964539,172.9424551,169.7260239,169.8451459,53020300
05-10-2023,173.6373749,174.1734392,171.4235892,172.5255136,48527900
06-10-2023,176.1986084,176.6949705,171.9199547,172.535454,57224100
09-10-2023,177.6876984,177.7472594,174.520906,175.5235519,42390800
10-10-2023,177.0920258,178.4123504,176.6552248,176.8041425,43698000
11-10-2023,178.4917908,178.54143,176.3078008,176.9034262,47551100
12-10-2023,179.3951874,181.0133174,177.7373247,178.7598445,56743100
13-10-2023,177.5487061,180.6062829,176.8438653,180.099999,51427100
16-10-2023,177.419632,177.7770132,175.2257053,175.4639645,52517000
17-10-2023,175.8610535,177.1218172,173.5281611,175.3646915,57549400
18-10-2023,174.5605927,176.2879379,173.8359083,174.3024899,54764400
19-10-2023,174.1833801,176.5460532,173.9153404,174.7591468,59302900
20-10-2023,171.6221313,174.1436437,171.3838721,174.0344434,64189300
23-10-2023,171.7412567,172.7439025,168.6935867,169.6664671,55980100
24-10-2023,172.1780548,172.4063771,170.2025286,171.7908931,43816600
25-10-2023,169.8551025,171.8008333,169.4083646,170.6294261,57157000
26-10-2023,165.6757202,170.1330568,164.4645956,169.1303958,70625300
27-10-2023,166.996048,167.7306693,165.6161621,165.6955818,58499100
30-10-2023,169.0509491,169.924551,167.641283,167.7902006,51131000
31-10-2023,169.5274963,169.6565402,166.6783679,168.11783,44846000
01-11-2023,172.7042084,172.9623112,168.8822146,169.7558167,56934900
02-11-2023,176.2780304,176.486494,174.1833819,174.2429429,77334800
03-11-2023,175.3647003,175.5334767,172.088723,172.9722468,79763700
06-11-2023,177.9259491,178.1244909,174.927933,175.0966943,63841300
07-11-2023,180.4971008,181.1125849,177.6678311,177.8762947,70530000
08-11-2023,181.5593109,182.115234,180.2687665,181.0232466,49340300
09-11-2023,181.0828094,182.7803592,180.4871689,181.6288107,53763500
10-11-2023,185.2875519,185.4565507,182.434685,182.8720615,66133400
13-11-2023,183.6970978,184.9197528,183.1106226,184.7110146,43627500
14-11-2023,186.3213654,186.987365,185.1881695,186.5798082,60108400
15-11-2023,186.8879395,188.3690525,186.6593164,186.7289059,53790500
16-11-2023,188.5778046,189.8203445,187.524118,188.4386407,54412900
17-11-2023,188.5579224,189.2438068,187.4446114,189.1145778,50922700
20-11-2023,190.3074036,190.7646649,188.7467814,188.7567162,46505100
21-11-2023,189.502243,190.376996,188.6076204,190.2676519,38134500
22-11-2023,190.1682434,191.7785703,189.6911123,190.347177,39617700
24-11-2023,188.8362427,189.7606851,188.1205385,189.7308653,24048300
27-11-2023,188.6573029,189.5320558,187.7726151,188.7865319,40552600
28-11-2023,189.2636719,189.9396215,188.26964,188.6473769,38415400
29-11-2023,188.2398224,190.9435905,187.8422157,189.76069,43014200
30-11-2023,188.8163452,189.1841473,187.0668546,188.7070011,48794400
01-12-2023,190.0986786,190.4167609,188.1006646,189.1941059,45679300
04-12-2023,188.2994537,188.9157638,186.3312748,188.8461743,43389500
05-12-2023,192.2656555,193.2398026,189.0449866,189.0748215,66628400
06-12-2023,191.1722107,193.5976356,190.9634573,193.2894882,41089700
07-12-2023,193.1105804,193.8362195,192.4346309,192.4744006,47477700
08-12-2023,194.5419769,194.8203046,192.5141435,193.0409792,53377300
11-12-2023,192.0270996,192.3352623,190.2776087,191.9575253,60943700
12-12-2023,193.5479584,193.5578932,190.5757975,191.9276815,52696900
13-12-2023,196.7785797,196.8183343,193.6871396,193.9256976,70404200
14-12-2023,196.9276733,198.4286561,194.989314,196.8382141,66831600
15-12-2023,196.3909149,197.2159482,195.8243094,196.3511451,128256700
18-12-2023,194.7209167,195.4565058,193.2298688,194.9197201,55751900
19-12-2023,195.7646484,195.7745833,194.7209119,194.9893048,40714100
20-12-2023,193.6672363,196.5002181,193.6672363,195.7248745,52242800
21-12-2023,193.5181274,195.9038132,192.3451771,194.9296661,46482500
22-12-2023,192.4445953,194.2437908,191.8183503,194.0151525,37122800
26-12-2023,191.8978729,192.7328561,191.6791847,192.4545284,28919300
27-12-2023,191.9972687,192.3451859,189.9495652,191.3412191,48087700
28-12-2023,192.4247131,193.4982695,192.0171564,192.9813686,34049900
29-12-2023,191.3809662,193.239801,190.5857376,192.7427851,42628800
02-01-2024,184.5320892,187.3153817,182.7925333,186.033072,82488700
03-01-2024,183.1503906,184.7706676,182.3352771,183.1205709,58414500
04-01-2024,180.8243408,181.9972911,179.8004892,181.0628988,71983600
05-01-2024,180.0986938,181.6692661,179.0947271,180.9038724,62303300
08-01-2024,184.4525757,184.4923455,180.4168082,181.0032834,59144500
09-01-2024,184.0350647,184.0449996,181.6394442,182.8223446,42841800
10-01-2024,185.0788116,185.2875499,182.8223549,183.2497965,46792900
11-01-2024,184.4823608,185.933654,182.524117,185.426688,49128400
12-01-2024,184.8104095,185.625523,184.0847705,184.9495734,40444700
16-01-2024,182.5340881,183.1603179,179.8501898,181.07286,65603000
17-01-2024,181.5897369,181.8382449,179.2239514,180.1881635,47317400
18-01-2024,187.5042419,188.0111928,184.7209496,184.9793924,78005800
19-01-2024,190.4167633,190.8044352,187.6931254,188.2000762,68741000
22-01-2024,192.7328491,194.1642575,191.1125722,191.152342,60133900
23-01-2024,194.015152,194.5817575,192.6732179,193.8561184,42355600
24-01-2024,193.3392181,195.2080031,193.1801694,194.2537257,53631300
25-01-2024,193.0111694,195.0986425,191.9574981,194.0549059,54822100
26-01-2024,191.2716064,193.5976373,190.7944754,193.1105714,44594000
29-01-2024,190.5857544,191.0529507,188.4485916,190.8640821,47145600
30-01-2024,186.9177704,190.6553404,186.35118,189.8004723,55859400
31-01-2024,183.2994843,185.9833826,183.2497948,185.923728,55467800
01-02-2024,185.7447968,185.834256,182.7229465,182.8919301,64885400
02-02-2024,184.7408447,186.2120078,178.1802278,178.7865879,102518000
05-02-2024,186.5598907,188.120528,184.7308758,187.0270869,69668800
06-02-2024,188.1702576,188.1801924,185.6553579,185.7448171,43490800
07-02-2024,188.2795868,189.9097985,187.4843582,189.5022418,53439000
08-02-2024,187.196106,188.408811,186.2318937,188.2597123,40962000
09-02-2024,187.9624786,189.0971204,187.1164673,187.7634064,45155200
12-02-2024,186.2704468,187.7833075,185.9121381,187.5344824,41781900
13-02-2024,184.1703644,185.3348791,182.6475561,184.8969445,56529500
14-02-2024,183.2845612,184.6580806,181.582606,184.449076,54630500
15-02-2024,182.9959259,183.62297,180.4977275,182.6873852,65434500
16-02-2024,181.4532166,183.9812881,180.8162249,182.5580006,49701400
20-02-2024,180.7067261,181.5726325,179.15406,180.9356409,53665600
21-02-2024,181.4631653,182.0304786,179.8109631,181.0849463,41529700
22-02-2024,183.5035248,184.0907635,181.6025126,182.6177081,52292200
23-02-2024,181.6622314,184.1703775,181.3735858,184.1405197,45119700
26-02-2024,180.3086243,181.9010958,179.8010113,181.3835505,40867400
27-02-2024,181.7717133,183.0556441,178.7161338,180.2489049,54318900
28-02-2024,180.5673981,182.2594057,179.2834672,181.6522719,48953900
29-02-2024,179.9005432,181.7119972,178.6862755,180.4181037,136682600
01-03-2024,178.8156738,179.6815803,176.5463901,178.7061902,73488000
04-03-2024,174.2770844,176.0686127,172.9732282,175.3221375,81510100
05-03-2024,169.3204956,171.2314705,168.8228454,169.9574872,95132400
06-03-2024,168.3251801,170.435227,167.8872455,170.256065,68587700
07-03-2024,168.2057648,169.9276302,167.698167,168.3550538,71765100
08-03-2024,169.9276276,172.8836709,168.1460466,168.2057622,76114600
11-03-2024,171.9381409,173.5604854,171.2414336,172.1272504,60139500
12-03-2024,172.4158783,173.2121216,170.2063103,172.3362524,59825400
13-03-2024,170.3257599,172.3760763,169.9574884,171.9580519,52488700
14-03-2024,172.1869507,173.4907916,171.2414184,172.0973773,72913500
15-03-2024,171.8087311,171.8087311,169.4896796,170.3655487,121664700
18-03-2024,172.9035797,176.8748336,172.7045227,174.7448915,75604200
19-03-2024,175.2524872,175.7799952,172.2168181,173.5206591,55215200
20-03-2024,177.830307,177.830307,174.26713,174.8941741,53423100
21-03-2024,170.564621,176.6558696,170.037113,176.217935,106181300
22-03-2024,171.4703522,172.2367377,169.2607841,170.9527917,71106600
25-03-2024,170.0470734,171.1319471,168.6536437,169.7683905,54288300
26-03-2024,168.9124298,170.6143849,168.7830359,169.2010602,57388400
27-03-2024,172.4955139,172.7841595,169.3105556,169.6091488,60273300
28-03-2024,170.6740875,171.4205627,169.708645,170.9428229,65672700
01-04-2024,169.2309265,170.4451942,168.6835083,170.3854786,46240500
02-04-2024,168.0464935,168.5441437,167.4393598,168.2853711,49329500
03-04-2024,168.8526917,169.8778498,167.7877282,167.9967328,47691700
04-04-2024,168.0266266,171.1120488,168.0266266,169.4897043,53704400
05-04-2024,168.78302,169.5892108,168.155976,168.7929676,42055200
08-04-2024,167.6583405,168.4048157,167.4493359,168.2356165,37425500
09-04-2024,168.8726044,169.2806811,167.5588158,167.9071618,42451200
10-04-2024,166.9914856,168.2953266,166.3246362,168.0066962,49709300
11-04-2024,174.2173615,174.6354009,167.3697056,167.5488523,91070300
12-04-2024,175.7202911,177.5217825,173.3912918,173.4410447,101593300
15-04-2024,171.878418,175.7999037,171.6893085,174.5358681,73531800
16-04-2024,168.5839844,172.9433897,167.4792003,170.9428414,73711200
17-04-2024,167.2104645,169.8480044,167.2104645,168.8128987,50901200
18-04-2024,166.2549591,167.8474457,165.7672717,167.2403119,43122900
19-04-2024,164.2245636,165.6179781,163.3088891,165.4288837,67772100
22-04-2024,165.0606079,166.4739326,163.9956444,164.7421197,48116400
23-04-2024,166.1156311,166.2649353,164.1449406,164.5729276,49537800
24-04-2024,168.2256622,168.5043451,165.4288708,165.7573065,48251800
25-04-2024,169.0915833,169.8082008,167.3597551,168.7332745,50558300
26-04-2024,168.5043335,170.5347393,168.3848871,169.0816095,44838400
29-04-2024,172.6846008,175.2027094,172.2864868,172.5552069,68169400
30-04-2024,169.5294952,174.1675981,169.2010443,172.515396,65934800
01-05-2024,168.5043335,171.898311,168.315224,168.7830163,50383100
02-05-2024,172.2168274,172.6049939,170.0868851,171.6992669,94214900
03-05-2024,182.5181885,186.121171,181.801571,185.7728098,163224100
06-05-2024,180.8560333,183.3343215,179.5720874,181.4930249,78569700
07-05-2024,181.5427704,184.0310212,180.4678594,182.5878387,77305800
08-05-2024,181.8811951,182.209646,180.5972491,181.9906787,45057100
09-05-2024,183.7026062,183.7921796,181.2541605,181.7020426,48983000
10-05-2024,182.4368591,184.4700193,181.5199426,184.2806532,50759500
13-05-2024,185.6560211,186.4732817,184.0015779,184.8188385,72044800
14-05-2024,186.8021545,187.6692506,185.6659738,186.8818884,52393600
15-05-2024,189.0845184,190.011396,186.7423839,187.2805836,70400000
16-05-2024,189.2041016,190.4598908,189.0247118,189.8319962,52845200
17-05-2024,189.2339935,190.1708473,188.5463024,188.8751988,41282900
20-05-2024,190.4000854,191.2771427,188.3768864,188.6958218,44361300
21-05-2024,191.7057037,192.0844205,190.2804858,190.4499145,42309400
22-05-2024,190.2605438,192.1741259,189.6326645,191.6259651,34648500
23-05-2024,186.2540283,190.360223,186.0048657,190.3402858,51005900
24-05-2024,189.3436279,189.9416242,187.4101238,188.1875251,36294600
28-05-2024,189.3535919,192.3535038,188.4665738,190.8684894,52280100
29-05-2024,189.6526031,191.6060447,188.875217,188.9748882,53068000
30-05-2024,190.6492462,191.5362645,189.9914685,190.1210227,49947900
31-05-2024,191.6060333,191.9249687,189.2738751,190.798749,75158300
03-06-2024,193.3800659,194.3368569,191.8751294,192.2538462,50080500
04-06-2024,193.6989899,194.6657419,192.3834042,193.9880118,47471400
05-06-2024,195.2138977,196.2404463,194.2172474,194.7454708,54156800
06-06-2024,193.8285522,195.8417902,193.5195931,195.0345058,41181800
07-06-2024,196.230484,196.2803196,193.4896956,193.9979818,53103900
10-06-2024,192.4730988,196.6391049,191.5063468,196.2404356,97262100
11-06-2024,206.4561157,206.466092,192.9814138,193.0013359,172373300
12-06-2024,212.356308,219.462415,206.2069616,206.6753885,198134300
13-06-2024,213.5223694,216.0239562,210.8912132,214.0206945,97862700
14-06-2024,211.7782288,214.4492443,210.5922125,213.1336738,70122700
17-06-2024,215.9442291,218.2165907,212.0074633,212.6552799,93728300
18-06-2024,213.5721893,217.8976633,212.2865171,216.8611384,79943300
20-06-2024,208.9776306,213.5223688,208.1504242,213.2133945,86172500
21-06-2024,206.7949982,211.1802539,206.4162661,209.6852783,246421400
24-06-2024,207.4428101,211.9875334,205.8979989,207.0242187,80727000
25-06-2024,208.3696899,210.6719498,207.9112241,208.4494086,56713900
26-06-2024,212.5356903,214.140298,209.9344322,210.7915522,66213200
27-06-2024,213.3828583,215.0173643,211.6387201,213.9708784,49772700
28-06-2024,209.9144897,215.3462463,209.5955695,215.0472481,82542700
01-07-2024,216.0239563,216.7814051,211.2101334,211.3795622,60402900
02-07-2024,219.5321808,219.6418129,214.3795002,215.4259709,58046200
03-07-2024,220.8078918,220.8078918,218.2963287,219.2630807,37369800
05-07-2024,225.5818329,225.691465,220.9075404,220.9075404,60412400
08-07-2024,227.0568848,227.0867831,222.5021855,226.3293191,59085900
09-07-2024,227.9139862,228.6315756,225.6117264,227.1664985,48076100
10-07-2024,232.1996002,232.2992713,228.4820986,228.5319341,62627700
11-07-2024,226.807724,231.6115707,225.0137504,230.6149204,64710600
12-07-2024,229.7677612,231.860733,227.913991,228.1531926,53046500
15-07-2024,233.6148376,236.43536,232.3092281,235.6878722,62631300
16-07-2024,234.033432,235.4785719,231.5517673,234.2128218,43234300
17-07-2024,228.113327,230.6846866,225.8808249,228.6814098,57345900
18-07-2024,223.4290619,229.6681026,221.5254713,229.5086349,66034600
19-07-2024,223.5586395,226.0403044,222.5320909,224.0669409,49151500
22-07-2024,223.2098083,227.0170046,222.3427122,226.2495796,48201800
23-07-2024,224.2563019,226.1798451,221.9341046,223.6184462,39960300
24-07-2024,217.8079529,224.0469936,216.4026875,223.2496703,61777600
25-07-2024,216.7614899,220.1102356,213.901093,218.1966536,51391200
26-07-2024,217.2299042,218.7547779,215.2864239,217.9674157,41601300
29-07-2024,217.5089722,218.5654191,215.0273074,216.233261,36311800
30-07-2024,218.0671082,219.591982,215.3960772,218.4558012,41643800
31-07-2024,221.3361053,223.0702824,219.8909654,220.6982497,50036300
01-08-2024,217.6285553,223.7280501,216.2930476,223.618418,62501000
02-08-2024,219.1235504,224.844329,216.9807582,218.415922,105568600
05-08-2024,208.5690155,212.7848421,195.3434616,198.4231074,119548600
06-08-2024,206.5358429,209.2866075,200.3964884,204.6123151,69660500
07-08-2024,209.1171722,212.9243685,205.6986538,206.20694,63516400
08-08-2024,212.5954742,213.4824924,208.1304851,212.3961472,47161100
09-08-2024,215.515686,216.0538706,211.2599846,211.389554,42201600
12-08-2024,217.0522919,219.0279394,215.1265376,215.5955066,38028100
13-08-2024,220.7840881,221.4027217,218.5290414,218.5290414,44155300
14-08-2024,221.2330933,222.540214,219.217525,220.0856248,41960600
15-08-2024,224.2265015,224.8551228,222.2707991,224.1067699,46414000
16-08-2024,225.5535889,226.3318747,223.1588502,223.4282616,44340200
19-08-2024,225.3939209,225.4937074,222.5501737,225.2242961,40687800
20-08-2024,226.0125732,226.6711275,224.9549035,225.274208,30299000
21-08-2024,225.9028168,227.4793489,224.5557905,226.0225636,34765500
22-08-2024,224.036911,227.8385415,223.4082897,227.2897463,43695300
23-08-2024,226.3418427,227.718817,223.8373602,225.1644413,38677300
26-08-2024,226.6810913,226.7808778,223.3983231,226.2620155,30602200
27-08-2024,227.5292358,228.3474424,224.396132,225.503695,35934600
28-08-2024,225.9926147,229.3552091,225.1843808,227.419467,38052200
29-08-2024,229.2853699,232.4085012,228.3773798,229.5947019,51906300
30-08-2024,228.4971008,229.8940202,226.9804346,229.6844899,52990800
03-09-2024,222.2807922,228.4971066,220.6842998,228.0480979,50190600
04-09-2024,220.3650055,221.2929558,217.0023959,221.1732242,43840200
05-09-2024,221.8916473,224.9848304,221.0335353,221.1432944,36615400
06-09-2024,220.3350677,224.7453592,219.2873706,223.4581836,48423000
09-09-2024,220.424881,220.784091,216.2341073,220.3350823,67180000
10-09-2024,219.6266174,220.9936039,216.2540354,218.4392284,51591000
11-09-2024,222.1710358,222.6000842,217.4115066,220.973674,44587100
12-09-2024,222.2807922,223.0590781,219.3372736,222.0113809,37498200
13-09-2024,222.0113678,223.5479791,221.4226672,223.0889978,36766600
16-09-2024,215.8449554,216.7429729,213.4502169,216.0644583,59357400
17-09-2024,216.3139038,216.4236628,214.0289395,215.2761944,45519300
18-09-2024,220.2053528,222.220921,217.0622613,217.072249,59894900
19-09-2024,228.3673859,229.3153118,224.1367068,224.4959169,66781300
20-09-2024,227.6988525,232.5781131,227.1201244,229.4649697,318679900
23-09-2024,225.9726563,228.9461077,225.314102,226.8407408,54146000
24-09-2024,226.8706818,228.8463446,225.2342839,228.1478696,43556100
25-09-2024,225.872879,226.7908569,223.5280488,224.4360389,42308700
26-09-2024,227.0203552,227.9981988,224.9149883,226.8008371,36636700
27-09-2024,227.2897491,229.0159609,226.800835,227.9582912,34026000
30-09-2024,232.4883118,232.4883118,229.1456626,229.5348055,54541900
01-10-2024,225.7132263,229.1456589,223.2486495,229.0159548,63285000
02-10-2024,226.2819672,226.8706678,222.53023,225.3939223,32880600
03-10-2024,225.174408,226.3119038,222.8295779,224.6455731,34044200
04-10-2024,226.3019409,227.4993026,223.6378062,227.3995161,37245100
07-10-2024,221.2031708,225.1943868,220.8439607,224.0069976,39505400
08-10-2024,225.2742004,225.4837307,222.7597302,223.8074274,31855700
09-10-2024,229.0359192,229.2454647,224.336271,224.7353865,33591100
10-10-2024,228.5370026,228.9959991,226.6711141,227.2797751,28183500
11-10-2024,227.050293,228.9062089,226.8407474,228.7964499,31759200
14-10-2024,230.7920532,231.2211016,228.0979856,228.1977569,39882100
15-10-2024,233.3364563,236.968462,231.8596955,233.0969779,64751400
16-10-2024,231.2709961,231.6102458,229.335254,231.0913987,34082200
17-10-2024,231.6401825,233.3364614,230.0137724,232.9173703,32993800
18-10-2024,234.4839325,235.6613339,233.4961011,235.6613339,46431500
21-10-2024,235.9606781,236.3298759,233.9351373,233.9351373,36254500
22-10-2024,235.342041,235.701251,232.0892056,233.376366,38846600
23-10-2024,230.2532349,234.6236211,227.259823,233.5659513,52287000
24-10-2024,230.0636597,230.3131107,227.9083995,229.4749438,31109500
25-10-2024,230.9018097,232.7078324,229.0658541,229.235479,38802300
28-10-2024,232.8874359,234.214517,232.0393117,232.807625,36087100
29-10-2024,233.1568451,233.8153993,231.8098189,232.5881048,35417200
30-10-2024,229.594696,232.9572905,229.0459008,232.0991785,47070900
31-10-2024,225.4138947,229.3252843,224.875072,228.8363549,64370100
01-11-2024,222.4204865,224.8551306,219.7862846,220.4847443,65276700
04-11-2024,221.5224457,222.3007315,219.2275088,220.5046966,44944500
05-11-2024,222.9592896,223.4581915,220.6543649,221.3129191,28111300
06-11-2024,222.230896,225.5735453,220.7042572,222.121137,54561100
07-11-2024,226.9804382,227.3795689,224.0768403,224.1367061,42137700
08-11-2024,226.7107391,228.408869,226.1613401,226.9205,38328800
11-11-2024,223.9837341,225.4521209,221.2567366,224.7528927,42005600
12-11-2024,223.9837341,225.3422411,223.1146945,224.30339,40398300
13-11-2024,224.872757,226.4010754,222.5153482,223.7639754,48566200
14-11-2024,227.9693604,228.6186404,224.7528955,224.7728778,44923900
15-11-2024,224.7528839,226.6707734,224.0236899,226.1513402,47923700
18-11-2024,227.769577,229.4876892,224.922701,225.002615,44686000
19-11-2024,228.0292816,229.9072217,226.4110657,226.7307063,36211800
20-11-2024,228.7484894,229.6774606,225.6419045,227.8095193,35169600
21-11-2024,228.2690277,229.9072259,225.4621163,228.6286329,42108300
22-11-2024,229.6175385,230.466611,227.8095287,227.8095287,38168300
25-11-2024,232.6142426,232.9938301,229.4876905,231.2058027,90152800
26-11-2024,234.8018341,235.3112837,233.0737384,233.0737384,45986200
27-11-2024,234.6719818,235.4311569,233.5532167,234.2124955,33498400
29-11-2024,237.0693512,237.5488198,233.7130407,234.5521145,28481400
02-12-2024,239.3268585,240.5255375,236.8995347,237.0094145,48137100
03-12-2024,242.3834991,242.4933789,238.6376177,239.5466219,38861000
04-12-2024,242.743103,243.841901,240.9850415,242.6032574,44383900
05-12-2024,242.7730713,244.2714239,241.8640823,243.7220401,40033900
06-12-2024,242.573288,244.3613306,241.8141282,242.6432184,36870600
09-12-2024,246.4790039,246.9684712,241.4844952,241.5644092,44649200
10-12-2024,247.497879,247.9373982,245.07054,246.6188407,36914800
11-12-2024,246.2192841,250.5245479,245.9895257,247.6876708,45205800
12-12-2024,247.6876831,248.4668252,245.4101731,246.6188509,32777500
13-12-2024,247.8574829,249.0161973,245.9695593,247.5478258,33155300
16-12-2024,250.7642822,251.1039204,247.378006,247.7176442,51694800
17-12-2024,253.2015991,253.5512208,249.5056659,249.8053394,51356400
18-12-2024,247.7775726,254.000726,247.4679155,251.8830593,56774100
19-12-2024,249.5156555,251.723235,246.8186239,247.2281773,60882300
20-12-2024,254.2105103,254.7199447,245.4201719,247.7675818,147495300
23-12-2024,254.9896545,255.3692268,253.171646,254.4902037,40858800
